date,symbol,sentiment,headline
2017-07-20,BRGE,1.0,BRGE: upbeat coverage and positive analyst chatter
2017-07-20,CALD,-0.3264,CALD: cautious notes and downbeat sector commentary
2017-07-20,DLTA,0.1685,"DLTA: mixed signals, no clear catalyst"
2017-07-20,HVNS,-0.1504,"HVNS: mixed signals, no clear catalyst"
2017-07-20,JADE,0.6064,JADE: upbeat coverage and positive analyst chatter
2017-07-20,KRNC,-0.2986,KRNC: cautious notes and downbeat sector commentary
2017-07-20,LMNT,0.2755,LMNT: upbeat coverage and positive analyst chatter
2017-07-20,MVRC,-0.5707,MVRC: cautious notes and downbeat sector commentary
2017-07-21,PYRA,-0.1166,"PYRA: mixed signals, no clear catalyst"
2017-07-24,GNRC,0.119,"GNRC: mixed signals, no clear catalyst"
2017-07-25,HALT,0.0345,"HALT: mixed signals, no clear catalyst"
2017-07-25,HLIX,0.4018,HLIX: upbeat coverage and positive analyst chatter
2017-07-26,EMBR,-0.0659,"EMBR: mixed signals, no clear catalyst"
2017-07-27,BRGE,-0.0356,"BRGE: mixed signals, no clear catalyst"
2017-07-27,FRTH,0.502,FRTH: upbeat coverage and positive analyst chatter
2017-07-27,JADE,-0.0339,"JADE: mixed signals, no clear catalyst"
2017-07-27,ORCA,-0.0144,"ORCA: mixed signals, no clear catalyst"
2017-07-28,AVTX,0.2209,"AVTX: mixed signals, no clear catalyst"
2017-07-28,PYRA,-0.5526,PYRA: cautious notes and downbeat sector commentary
2017-07-28,QBIT,0.5068,QBIT: upbeat coverage and positive analyst chatter
2017-07-31,DLTA,-0.3798,DLTA: cautious notes and downbeat sector commentary
2017-07-31,HALT,1.0,HALT: upbeat coverage and positive analyst chatter
2017-07-31,KRNC,-0.0891,"KRNC: mixed signals, no clear catalyst"
2017-07-31,LMNT,0.4502,LMNT: upbeat coverage and positive analyst chatter
2017-07-31,MVRC,0.4442,MVRC: upbeat coverage and positive analyst chatter
2017-08-01,EMBR,-0.2415,"EMBR: mixed signals, no clear catalyst"
2017-08-01,HVNS,0.0589,"HVNS: mixed signals, no clear catalyst"
2017-08-02,CALD,0.2195,"CALD: mixed signals, no clear catalyst"
2017-08-02,GNRC,-0.9544,GNRC: cautious notes and downbeat sector commentary
2017-08-02,HLIX,0.5706,HLIX: upbeat coverage and positive analyst chatter
2017-08-02,JADE,-0.3806,JADE: cautious notes and downbeat sector commentary
2017-08-03,AVTX,0.4852,AVTX: upbeat coverage and positive analyst chatter
2017-08-03,BRGE,-0.16,"BRGE: mixed signals, no clear catalyst"
2017-08-03,ORCA,-0.3792,ORCA: cautious notes and downbeat sector commentary
2017-08-04,HALT,-0.1754,"HALT: mixed signals, no clear catalyst"
2017-08-04,KRNC,-0.877,KRNC: cautious notes and downbeat sector commentary
2017-08-04,PYRA,-0.1442,"PYRA: mixed signals, no clear catalyst"
2017-08-07,MVRC,-0.6832,MVRC: cautious notes and downbeat sector commentary
2017-08-08,DLTA,-0.4818,DLTA: cautious notes and downbeat sector commentary
2017-08-09,AVTX,0.3931,AVTX: upbeat coverage and positive analyst chatter
2017-08-09,FRTH,0.1122,"FRTH: mixed signals, no clear catalyst"
2017-08-10,HLIX,0.2637,HLIX: upbeat coverage and positive analyst chatter
2017-08-10,LMNT,1.0,LMNT: upbeat coverage and positive analyst chatter
2017-08-10,ORCA,-0.0305,"ORCA: mixed signals, no clear catalyst"
2017-08-10,QBIT,0.8628,QBIT: upbeat coverage and positive analyst chatter
2017-08-11,HVNS,-0.1107,"HVNS: mixed signals, no clear catalyst"
2017-08-11,JADE,0.6846,JADE: upbeat coverage and positive analyst chatter
2017-08-14,EMBR,0.1195,"EMBR: mixed signals, no clear catalyst"
2017-08-14,MVRC,0.8521,MVRC: upbeat coverage and positive analyst chatter
2017-08-15,CALD,0.1311,"CALD: mixed signals, no clear catalyst"
2017-08-15,DLTA,-0.711,DLTA: cautious notes and downbeat sector commentary
2017-08-15,GNRC,0.53,GNRC: upbeat coverage and positive analyst chatter
2017-08-16,BRGE,0.4956,BRGE: upbeat coverage and positive analyst chatter
2017-08-16,HALT,-1.0,HALT: cautious notes and downbeat sector commentary
2017-08-16,PYRA,-0.1936,"PYRA: mixed signals, no clear catalyst"
2017-08-17,FRTH,0.0953,"FRTH: mixed signals, no clear catalyst"
2017-08-17,HLIX,0.4357,HLIX: upbeat coverage and positive analyst chatter
2017-08-17,KRNC,-0.7758,KRNC: cautious notes and downbeat sector commentary
2017-08-17,QBIT,0.7736,QBIT: upbeat coverage and positive analyst chatter
2017-08-18,LMNT,0.0336,"LMNT: mixed signals, no clear catalyst"
2017-08-21,DLTA,-0.4298,DLTA: cautious notes and downbeat sector commentary
2017-08-21,MVRC,0.6721,MVRC: upbeat coverage and positive analyst chatter
2017-08-22,AVTX,-0.0121,"AVTX: mixed signals, no clear catalyst"
2017-08-22,ORCA,0.0049,"ORCA: mixed signals, no clear catalyst"
2017-08-23,KRNC,-0.8647,KRNC: cautious notes and downbeat sector commentary
2017-08-24,EMBR,0.1089,"EMBR: mixed signals, no clear catalyst"
2017-08-24,HALT,-0.2732,HALT: cautious notes and downbeat sector commentary
2017-08-24,HLIX,-0.277,HLIX: cautious notes and downbeat sector commentary
2017-08-24,HVNS,0.0031,"HVNS: mixed signals, no clear catalyst"
2017-08-24,JADE,0.2992,JADE: upbeat coverage and positive analyst chatter
2017-08-24,LMNT,-0.0548,"LMNT: mixed signals, no clear catalyst"
2017-08-25,BRGE,0.0265,"BRGE: mixed signals, no clear catalyst"
2017-08-25,GNRC,0.4958,GNRC: upbeat coverage and positive analyst chatter
2017-08-25,MVRC,0.2728,MVRC: upbeat coverage and positive analyst chatter
2017-08-25,PYRA,0.1321,"PYRA: mixed signals, no clear catalyst"
2017-08-28,CALD,0.7015,CALD: upbeat coverage and positive analyst chatter
2017-08-28,QBIT,0.3145,QBIT: upbeat coverage and positive analyst chatter
2017-08-29,FRTH,0.5332,FRTH: upbeat coverage and positive analyst chatter
2017-08-30,AVTX,-0.0442,"AVTX: mixed signals, no clear catalyst"
2017-08-30,KRNC,-0.9143,KRNC: cautious notes and downbeat sector commentary
2017-08-30,LMNT,-0.0305,"LMNT: mixed signals, no clear catalyst"
2017-08-31,DLTA,-0.3168,DLTA: cautious notes and downbeat sector commentary
2017-08-31,HALT,-0.8977,HALT: cautious notes and downbeat sector commentary
2017-08-31,HVNS,-0.12,"HVNS: mixed signals, no clear catalyst"
2017-08-31,MVRC,0.5117,MVRC: upbeat coverage and positive analyst chatter
2017-08-31,ORCA,0.2455,"ORCA: mixed signals, no clear catalyst"
2017-09-01,PYRA,-0.1889,"PYRA: mixed signals, no clear catalyst"
2017-09-04,FRTH,0.111,"FRTH: mixed signals, no clear catalyst"
2017-09-05,CALD,-0.1373,"CALD: mixed signals, no clear catalyst"
2017-09-05,EMBR,0.3068,EMBR: upbeat coverage and positive analyst chatter
2017-09-06,BRGE,0.1279,"BRGE: mixed signals, no clear catalyst"
2017-09-06,GNRC,0.116,"GNRC: mixed signals, no clear catalyst"
2017-09-06,HLIX,0.2462,"HLIX: mixed signals, no clear catalyst"
2017-09-06,JADE,0.1613,"JADE: mixed signals, no clear catalyst"
2017-09-06,QBIT,1.0,QBIT: upbeat coverage and positive analyst chatter
2017-09-07,AVTX,0.5949,AVTX: upbeat coverage and positive analyst chatter
2017-09-07,KRNC,0.0443,"KRNC: mixed signals, no clear catalyst"
2017-09-07,LMNT,-0.5405,LMNT: cautious notes and downbeat sector commentary
2017-09-07,MVRC,-0.0235,"MVRC: mixed signals, no clear catalyst"
2017-09-07,PYRA,0.2994,PYRA: upbeat coverage and positive analyst chatter
2017-09-11,HALT,-0.0758,"HALT: mixed signals, no clear catalyst"
2017-09-12,DLTA,-0.7333,DLTA: cautious notes and downbeat sector commentary
2017-09-12,FRTH,0.0295,"FRTH: mixed signals, no clear catalyst"
2017-09-12,ORCA,0.2764,ORCA: upbeat coverage and positive analyst chatter
2017-09-13,EMBR,0.2168,"EMBR: mixed signals, no clear catalyst"
2017-09-13,HVNS,-0.1486,"HVNS: mixed signals, no clear catalyst"
2017-09-13,KRNC,0.1317,"KRNC: mixed signals, no clear catalyst"
2017-09-13,QBIT,0.8891,QBIT: upbeat coverage and positive analyst chatter
2017-09-14,HLIX,0.369,HLIX: upbeat coverage and positive analyst chatter
2017-09-14,LMNT,0.413,LMNT: upbeat coverage and positive analyst chatter
2017-09-15,CALD,0.0734,"CALD: mixed signals, no clear catalyst"
2017-09-18,DLTA,-0.5321,DLTA: cautious notes and downbeat sector commentary
2017-09-18,GNRC,-0.4653,GNRC: cautious notes and downbeat sector commentary
2017-09-18,MVRC,-0.5379,MVRC: cautious notes and downbeat sector commentary
2017-09-19,AVTX,-0.1428,"AVTX: mixed signals, no clear catalyst"
2017-09-19,BRGE,-0.7695,BRGE: cautious notes and downbeat sector commentary
2017-09-19,JADE,0.1452,"JADE: mixed signals, no clear catalyst"
2017-09-19,PYRA,-0.3984,PYRA: cautious notes and downbeat sector commentary
2017-09-19,QBIT,0.8836,QBIT: upbeat coverage and positive analyst chatter
2017-09-20,HALT,0.0886,"HALT: mixed signals, no clear catalyst"
2017-09-20,HVNS,0.5539,HVNS: upbeat coverage and positive analyst chatter
2017-09-20,KRNC,-0.5879,KRNC: cautious notes and downbeat sector commentary
2017-09-20,ORCA,1.0,ORCA: upbeat coverage and positive analyst chatter
2017-09-21,FRTH,0.2126,"FRTH: mixed signals, no clear catalyst"
2017-09-22,EMBR,0.5783,EMBR: upbeat coverage and positive analyst chatter
2017-09-25,MVRC,-0.5979,MVRC: cautious notes and downbeat sector commentary
2017-09-26,BRGE,-0.2775,BRGE: cautious notes and downbeat sector commentary
2017-09-26,CALD,-0.2958,CALD: cautious notes and downbeat sector commentary
2017-09-26,GNRC,-0.9474,GNRC: cautious notes and downbeat sector commentary
2017-09-26,HLIX,0.3321,HLIX: upbeat coverage and positive analyst chatter
2017-09-26,JADE,0.0262,"JADE: mixed signals, no clear catalyst"
2017-09-27,DLTA,-0.24,"DLTA: mixed signals, no clear catalyst"
2017-09-27,KRNC,-0.1396,"KRNC: mixed signals, no clear catalyst"
2017-09-27,LMNT,0.2899,LMNT: upbeat coverage and positive analyst chatter
2017-09-27,ORCA,0.4272,ORCA: upbeat coverage and positive analyst chatter
2017-09-28,HVNS,0.2878,HVNS: upbeat coverage and positive analyst chatter
2017-09-29,AVTX,-0.5262,AVTX: cautious notes and downbeat sector commentary
2017-09-29,EMBR,0.0981,"EMBR: mixed signals, no clear catalyst"
2017-10-02,CALD,0.4157,CALD: upbeat coverage and positive analyst chatter
2017-10-02,FRTH,0.0334,"FRTH: mixed signals, no clear catalyst"
2017-10-02,HALT,-0.3756,HALT: cautious notes and downbeat sector commentary
2017-10-02,JADE,0.2175,"JADE: mixed signals, no clear catalyst"
2017-10-02,MVRC,-0.2571,MVRC: cautious notes and downbeat sector commentary
2017-10-02,PYRA,0.4663,PYRA: upbeat coverage and positive analyst chatter
2017-10-02,QBIT,0.6548,QBIT: upbeat coverage and positive analyst chatter
2017-10-03,GNRC,0.2964,GNRC: upbeat coverage and positive analyst chatter
2017-10-04,HVNS,-1.0,HVNS: cautious notes and downbeat sector commentary
2017-10-05,LMNT,0.2069,"LMNT: mixed signals, no clear catalyst"
2017-10-06,AVTX,-0.2016,"AVTX: mixed signals, no clear catalyst"
2017-10-06,HLIX,0.5053,HLIX: upbeat coverage and positive analyst chatter
2017-10-06,KRNC,-0.4894,KRNC: cautious notes and downbeat sector commentary
2017-10-06,ORCA,0.3667,ORCA: upbeat coverage and positive analyst chatter
2017-10-06,QBIT,0.8411,QBIT: upbeat coverage and positive analyst chatter
2017-10-09,BRGE,0.4471,BRGE: upbeat coverage and positive analyst chatter
2017-10-09,DLTA,0.0381,"DLTA: mixed signals, no clear catalyst"
2017-10-09,MVRC,-0.3486,MVRC: cautious notes and downbeat sector commentary
2017-10-10,FRTH,-0.3936,FRTH: cautious notes and downbeat sector commentary
2017-10-10,HVNS,0.1616,"HVNS: mixed signals, no clear catalyst"
2017-10-11,CALD,0.3221,CALD: upbeat coverage and positive analyst chatter
2017-10-11,EMBR,0.1347,"EMBR: mixed signals, no clear catalyst"
2017-10-11,JADE,-0.2391,"JADE: mixed signals, no clear catalyst"
2017-10-11,PYRA,-0.0742,"PYRA: mixed signals, no clear catalyst"
2017-10-12,GNRC,-1.0,GNRC: cautious notes and downbeat sector commentary
2017-10-12,HALT,0.5112,HALT: upbeat coverage and positive analyst chatter
2017-10-12,KRNC,-0.2905,KRNC: cautious notes and downbeat sector commentary
2017-10-12,ORCA,0.1505,"ORCA: mixed signals, no clear catalyst"
2017-10-12,QBIT,0.1544,"QBIT: mixed signals, no clear catalyst"
2017-10-16,FRTH,0.041,"FRTH: mixed signals, no clear catalyst"
2017-10-16,MVRC,-0.1182,"MVRC: mixed signals, no clear catalyst"
2017-10-17,HLIX,0.5223,HLIX: upbeat coverage and positive analyst chatter
2017-10-18,DLTA,-0.393,DLTA: cautious notes and downbeat sector commentary
2017-10-18,LMNT,0.0274,"LMNT: mixed signals, no clear catalyst"
2017-10-19,AVTX,0.1395,"AVTX: mixed signals, no clear catalyst"
2017-10-19,BRGE,0.1175,"BRGE: mixed signals, no clear catalyst"
2017-10-20,EMBR,0.235,"EMBR: mixed signals, no clear catalyst"
2017-10-20,HALT,0.5061,HALT: upbeat coverage and positive analyst chatter
2017-10-20,HVNS,-0.285,HVNS: cautious notes and downbeat sector commentary
2017-10-20,PYRA,0.377,PYRA: upbeat coverage and positive analyst chatter
2017-10-23,CALD,0.1432,"CALD: mixed signals, no clear catalyst"
2017-10-23,GNRC,0.0922,"GNRC: mixed signals, no clear catalyst"
2017-10-23,KRNC,-0.7958,KRNC: cautious notes and downbeat sector commentary
2017-10-23,QBIT,0.4573,QBIT: upbeat coverage and positive analyst chatter
2017-10-24,JADE,-0.5296,JADE: cautious notes and downbeat sector commentary
2017-10-24,ORCA,-0.341,ORCA: cautious notes and downbeat sector commentary
2017-10-26,AVTX,0.0193,"AVTX: mixed signals, no clear catalyst"
2017-10-26,BRGE,-0.1566,"BRGE: mixed signals, no clear catalyst"
2017-10-26,FRTH,-0.0339,"FRTH: mixed signals, no clear catalyst"
2017-10-26,HLIX,0.3179,HLIX: upbeat coverage and positive analyst chatter
2017-10-26,HVNS,-0.5599,HVNS: cautious notes and downbeat sector commentary
2017-10-27,DLTA,0.1378,"DLTA: mixed signals, no clear catalyst"
2017-10-27,GNRC,-0.244,"GNRC: mixed signals, no clear catalyst"
2017-10-27,LMNT,-0.024,"LMNT: mixed signals, no clear catalyst"
2017-10-27,MVRC,-0.5215,MVRC: cautious notes and downbeat sector commentary
2017-10-27,PYRA,0.3535,PYRA: upbeat coverage and positive analyst chatter
2017-10-31,HALT,0.7125,HALT: upbeat coverage and positive analyst chatter
2017-10-31,JADE,-0.3956,JADE: cautious notes and downbeat sector commentary
2017-10-31,ORCA,0.4811,ORCA: upbeat coverage and positive analyst chatter
2017-11-01,QBIT,-0.258,QBIT: cautious notes and downbeat sector commentary
2017-11-02,CALD,-0.2872,CALD: cautious notes and downbeat sector commentary
2017-11-02,EMBR,-0.2972,EMBR: cautious notes and downbeat sector commentary
2017-11-02,FRTH,0.0236,"FRTH: mixed signals, no clear catalyst"
2017-11-02,HVNS,-0.0697,"HVNS: mixed signals, no clear catalyst"
2017-11-02,KRNC,-1.0,KRNC: cautious notes and downbeat sector commentary
2017-11-03,LMNT,-0.4943,LMNT: cautious notes and downbeat sector commentary
2017-11-06,AVTX,0.0021,"AVTX: mixed signals, no clear catalyst"
2017-11-06,GNRC,0.7045,GNRC: upbeat coverage and positive analyst chatter
2017-11-07,BRGE,-0.2976,BRGE: cautious notes and downbeat sector commentary
2017-11-07,DLTA,0.1142,"DLTA: mixed signals, no clear catalyst"
2017-11-07,HLIX,0.067,"HLIX: mixed signals, no clear catalyst"
2017-11-07,JADE,-0.4232,JADE: cautious notes and downbeat sector commentary
2017-11-07,ORCA,0.8439,ORCA: upbeat coverage and positive analyst chatter
2017-11-08,HALT,0.3644,HALT: upbeat coverage and positive analyst chatter
2017-11-09,CALD,0.0028,"CALD: mixed signals, no clear catalyst"
2017-11-09,MVRC,-0.5044,MVRC: cautious notes and downbeat sector commentary
2017-11-09,PYRA,0.0245,"PYRA: mixed signals, no clear catalyst"
2017-11-13,DLTA,0.5418,DLTA: upbeat coverage and positive analyst chatter
2017-11-13,GNRC,0.0713,"GNRC: mixed signals, no clear catalyst"
2017-11-13,JADE,-0.819,JADE: cautious notes and downbeat sector commentary
2017-11-13,KRNC,-1.0,KRNC: cautious notes and downbeat sector commentary
2017-11-13,LMNT,-0.5982,LMNT: cautious notes and downbeat sector commentary
2017-11-14,AVTX,0.2038,"AVTX: mixed signals, no clear catalyst"
2017-11-14,BRGE,0.4346,BRGE: upbeat coverage and positive analyst chatter
2017-11-14,HVNS,-0.8794,HVNS: cautious notes and downbeat sector commentary
2017-11-14,QBIT,0.6015,QBIT: upbeat coverage and positive analyst chatter
2017-11-15,EMBR,-0.1263,"EMBR: mixed signals, no clear catalyst"
2017-11-15,FRTH,-0.0984,"FRTH: mixed signals, no clear catalyst"
2017-11-15,HLIX,0.6895,HLIX: upbeat coverage and positive analyst chatter
2017-11-15,MVRC,-0.1276,"MVRC: mixed signals, no clear catalyst"
2017-11-15,ORCA,0.7839,ORCA: upbeat coverage and positive analyst chatter
2017-11-15,PYRA,0.3928,PYRA: upbeat coverage and positive analyst chatter
2017-11-17,HALT,0.3609,HALT: upbeat coverage and positive analyst chatter
2017-11-17,LMNT,-0.2178,"LMNT: mixed signals, no clear catalyst"
2017-11-20,AVTX,0.3122,AVTX: upbeat coverage and positive analyst chatter
2017-11-20,CALD,0.3112,CALD: upbeat coverage and positive analyst chatter
2017-11-20,DLTA,-0.6769,DLTA: cautious notes and downbeat sector commentary
2017-11-20,HVNS,0.4728,HVNS: upbeat coverage and positive analyst chatter
2017-11-21,FRTH,0.2195,"FRTH: mixed signals, no clear catalyst"
2017-11-21,KRNC,-0.6214,KRNC: cautious notes and downbeat sector commentary
2017-11-22,BRGE,0.1385,"BRGE: mixed signals, no clear catalyst"
2017-11-22,JADE,-0.1869,"JADE: mixed signals, no clear catalyst"
2017-11-23,GNRC,-0.5982,GNRC: cautious notes and downbeat sector commentary
2017-11-23,ORCA,0.4416,ORCA: upbeat coverage and positive analyst chatter
2017-11-24,PYRA,0.3026,PYRA: upbeat coverage and positive analyst chatter
2017-11-24,QBIT,0.7449,QBIT: upbeat coverage and positive analyst chatter
2017-11-27,HALT,0.7103,HALT: upbeat coverage and positive analyst chatter
2017-11-27,HLIX,0.3601,HLIX: upbeat coverage and positive analyst chatter
2017-11-28,CALD,-0.0734,"CALD: mixed signals, no clear catalyst"
2017-11-28,DLTA,-0.2176,"DLTA: mixed signals, no clear catalyst"
2017-11-28,EMBR,0.1983,"EMBR: mixed signals, no clear catalyst"
2017-11-28,HVNS,0.4787,HVNS: upbeat coverage and positive analyst chatter
2017-11-28,MVRC,-0.5008,MVRC: cautious notes and downbeat sector commentary
2017-11-29,GNRC,0.0483,"GNRC: mixed signals, no clear catalyst"
2017-11-29,JADE,0.2122,"JADE: mixed signals, no clear catalyst"
2017-11-29,LMNT,0.1614,"LMNT: mixed signals, no clear catalyst"
2017-11-30,AVTX,0.0846,"AVTX: mixed signals, no clear catalyst"
2017-12-01,FRTH,-0.4563,FRTH: cautious notes and downbeat sector commentary
2017-12-01,HLIX,0.4151,HLIX: upbeat coverage and positive analyst chatter
2017-12-01,QBIT,0.3585,QBIT: upbeat coverage and positive analyst chatter
2017-12-04,DLTA,-0.3877,DLTA: cautious notes and downbeat sector commentary
2017-12-04,KRNC,-0.7714,KRNC: cautious notes and downbeat sector commentary
2017-12-04,ORCA,0.8347,ORCA: upbeat coverage and positive analyst chatter
2017-12-05,BRGE,0.4662,BRGE: upbeat coverage and positive analyst chatter
2017-12-05,HVNS,0.5208,HVNS: upbeat coverage and positive analyst chatter
2017-12-06,CALD,-0.1072,"CALD: mixed signals, no clear catalyst"
2017-12-06,HALT,-0.5687,HALT: cautious notes and downbeat sector commentary
2017-12-06,MVRC,-0.2701,MVRC: cautious notes and downbeat sector commentary
2017-12-06,PYRA,0.2182,"PYRA: mixed signals, no clear catalyst"
2017-12-07,HLIX,0.8537,HLIX: upbeat coverage and positive analyst chatter
2017-12-07,JADE,-0.728,JADE: cautious notes and downbeat sector commentary
2017-12-07,QBIT,0.8368,QBIT: upbeat coverage and positive analyst chatter
2017-12-08,AVTX,-0.2705,AVTX: cautious notes and downbeat sector commentary
2017-12-08,DLTA,-0.3953,DLTA: cautious notes and downbeat sector commentary
2017-12-08,EMBR,-0.4298,EMBR: cautious notes and downbeat sector commentary
2017-12-11,LMNT,-0.6896,LMNT: cautious notes and downbeat sector commentary
2017-12-12,GNRC,0.1251,"GNRC: mixed signals, no clear catalyst"
